  10   365   100     7
 niva_oxydep_Oxy niva_oxydep_Phy niva_oxydep_NUT niva_oxydep_POM niva_oxydep_DOM niva_oxydep_Het niva_oxydep_cod_CHON
 i  k Depth  t   s   Kz  hz Vol  y y T M M t d_CHON
    2   68 135.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   69 137.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   70 139.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   71 141.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   72 143.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   73 145.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   74 147.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   75 149.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   76 151.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   77 153.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   78 155.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   79 157.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   80 159.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   81 161.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   82 163.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   83 165.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   84 167.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   85 169.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   86 171.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   87 173.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   88 175.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   89 177.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   90 179.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   91 181.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   92 183.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   93 185.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   94 187.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   95 189.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   96 191.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   97 193.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   98 195.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2   99 197.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    2  100 199.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3    1   1.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3    2   3.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3    3   5.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3    4   7.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3    5   9.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3    6  11.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3    7  13.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3    8  15.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3    9  17.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   10  19.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   11  21.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   12  23.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   13  25.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   14  27.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   15  29.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   16  31.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   17  33.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   18  35.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   19  37.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   20  39.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   21  41.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   22  43.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   23  45.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   24  47.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   25  49.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   26  51.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   27  53.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   28  55.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   29  57.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   30  59.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   31  61.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   32  63.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   33  65.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   34  67.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   35  69.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   36  71.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   37  73.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   38  75.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   39  77.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   40  79.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   41  81.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   42  83.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   43  85.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   44  87.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   45  89.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   46  91.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   47  93.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   48  95.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   49  97.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   50  99.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   51 101.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   52 103.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   53 105.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   54 107.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   55 109.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   56 111.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   57 113.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   58 115.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   59 117.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   60 119.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   61 121.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   62 123.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   63 125.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   64 127.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   65 129.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   66 131.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   67 133.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   68 135.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   69 137.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   70 139.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   71 141.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   72 143.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   73 145.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   74 147.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   75 149.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   76 151.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   77 153.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   78 155.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   79 157.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   80 159.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   81 161.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   82 163.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   83 165.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   84 167.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   85 169.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   86 171.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   87 173.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   88 175.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   89 177.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   90 179.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   91 181.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   92 183.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   93 185.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   94 187.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   95 189.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   96 191.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   97 193.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   98 195.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3   99 197.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    3  100 199.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4    1   1.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4    2   3.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4    3   5.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4    4   7.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4    5   9.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4    6  11.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4    7  13.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4    8  15.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4    9  17.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   10  19.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   11  21.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   12  23.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   13  25.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   14  27.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   15  29.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   16  31.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   17  33.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   18  35.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   19  37.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   20  39.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   21  41.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   22  43.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   23  45.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   24  47.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   25  49.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   26  51.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   27  53.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   28  55.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   29  57.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   30  59.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   31  61.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   32  63.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   33  65.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   34  67.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   35  69.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
    4   36  71.0000     0.000000000     0.000000000     0.000000000     2.000000000     0.000000000    200.000000000      0.010000000      5.000000000      0.010000000      0.000000000      0.010000000      0.000000000
